Link,Name,Restaurant ID,Rating,No. of Votes,Address,Cuisine,Cost for Two
https://www.zomato.com/kolkata/subway-new-alipore,Subway Kolkata,20728,3.8,301,"Block G, 175, Nalini Ranjan Avenue, New Alipore, Kolkata","Fast Food, Healthy Food, Sandwich, Salad",₹500 
https://www.zomato.com/kolkata/sharma-tea-sector-1-salt-lake,Sharma Tea Kolkata,21138,3.9,555,"CF 209, Near Swimming Pool, Sector 1, Salt Lake",Beverages,₹100 
https://www.zomato.com/kolkata/paparazzo-jadavpur,Paparazzo Kolkata,18686082,2.8,35,"8/101, Bijoy Garh, Jadavpur, Kolkata","Chinese, Momos, Fast Food",₹350 
https://www.zomato.com/kolkata/afza-park-circus-area,Afza Kolkata,21425,3.8,344,"Shop 82, Jhowtala Road, Park Circus Area, Kolkata","Mughlai, North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/foodizo-new-market-area,Foodizo Kolkata,18562482,3.8,306,"141 SN baneerjee ROAD , Metropoliton Building, New Market Area, Opposite of regal cinema","Fast Food, Italian, Beverages",₹200 
https://www.zomato.com/kolkata/lazeez-express-kasba,Lazeez Express Kolkata,23280,3.1,582,"83, Rajdanga Gold Park, Tribarno Bus Stand, Kasba, Kolkata","North Indian, Mughlai, Rolls",₹800 
https://www.zomato.com/kolkata/fanoos-hindustan-park,Fanoos Kolkata,19134196,NEW,0,"1st Floor, 37/1, Purna Das Road, Triangular Park, Hindustan Park, Kolkata","Continental, Fast Food","₹1,000"
https://www.zomato.com/kolkata/vip-sweets-chinar-park,VIP Sweets Kolkata,18213963,3.9,95,"216, Near Spencer, Chinar Park, Kolkata",Mishti,₹200 
https://www.zomato.com/kolkata/meat-and-eat-1-barrackpore,Meat and eat Kolkata,18542106,3.4,69,"Barrackpore, Kolkata",Fast Food,₹500 
https://www.zomato.com/kolkata/fat-buns-shyam-bazar,Fat Buns Kolkata,18577767,3.3,17,"234/1 A.P.C Road, Opposite Fariyapukur, Near Phulbagan Masjid, Kolkata",Street Food,₹200 
https://www.zomato.com/kolkata/ambrosia-kestopur,Ambrosia Kolkata,20744,3.3,104,"AC 2, Prafulla Kanan East, Kestopur, Kolkata","Chinese, North Indian",₹400 
https://www.zomato.com/kolkata/waffle-wallah-kaikhali,Waffle Wallah Kolkata,18757972,3.6,25,"PS Magnum, VIP Road, Kazi Nazrul Islam Avenue, Biman Nagar, Dakhin Mart, Kaikhali, Kolkata",Desserts,₹300 
https://www.zomato.com/kolkata/roundhouse-shibpur-howrah,RoundHouse Howrah,18171057,3.6,507,"1/A, Haldar Para Lane, Shibpur, Howrah","Italian, Fast Food, Pizza",₹600 
https://www.zomato.com/kolkata/bhola-fuchka-wala-theatre-road,Bhola Fuchka Wala Kolkata,18270224,3,4,"Shibuji, 3B, Upper Wood Street, Theatre Road, Kolkata",Street Food,₹200 
https://www.zomato.com/kolkata/crazy-4-cakes-dum-dum,Crazy 4 Cakes Kolkata,18807628,3.2,6,"170, PK Guha Road, Near No 2 Rail Gate, Dum Dum, Kolkata","Desserts, Bakery, Fast Food",₹200 
https://www.zomato.com/kolkata/agarwals-food-delivery-new-alipore,Agarwal's Food Delivery Kolkata,18709540,3.5,113,"31/2, Plot 113, Sahapur Colony, New Alipore, Kolkata","North Indian, Rajasthani",₹300 
https://www.zomato.com/kolkata/luxmi-caterer-and-snacks-bar-kasba,Luxmi Caterer and Snacks Bar Kolkata,25633,3.3,14,"Shop 293, Banku Bihari Chatterjee Road, Kasba, Kolkata",Fast Food,₹100 
https://www.zomato.com/kolkata/maa-annapurna-tollygunge,Maa Annapurna Kolkata,25165,3.3,41,"34/9, Netaji Subhash Chandra Bose Road, 1/8 Ashok Nagar, NearTollygunge, Kolkata",North Indian,₹150 
https://www.zomato.com/kolkata/keventers-prince-anwar-shah-road,Keventers Kolkata,18949894,4.2,70,"Shop 1, 4th Floor, South City Mall, Prince Anwar Shah Road, Kolkata","Beverages, Desserts, Ice Cream",₹400 
https://www.zomato.com/kolkata/ice-queen-parlour-dum-dum,Ice Queen Parlour Kolkata,18702898,2.9,33,"68 Jessore Road Amarpalli, Satgachi, Diamond Plaza Mall, 5 th Floor, Dum Dum","Ice Cream, Beverages",₹200 
https://www.zomato.com/kolkata/regent-restaurant-belghoria,Regent Restaurant Kolkata,21721,2.4,204,"1160/117F, B.T. Road, Kamarhati, Belghoria, Kolkata","Chinese, North Indian, Mughlai",₹800 
https://www.zomato.com/kolkata/dhungro-kaikhali,Dhungro Kolkata,18677428,2.8,40,"8/83, Ground Floor, Space Hut, East Mall Road, VIP Road, Near Kaikhali, Kolkata","Tibetan, Chinese",₹550 
https://www.zomato.com/kolkata/bawarchi-entally,Bawarchi Kolkata,18778102,3.2,7,"143/A, Ananda Palit Road, Entally, Kolkata","North Indian, Chinese, Mughlai",₹400 
https://www.zomato.com/kolkata/rannabati-naktala,Rannabati Kolkata,18644306,3.1,8,"2/1C, APC Park, Ganguly Bagan, Naktala, Kolkata",Bengali,₹150 
https://www.zomato.com/kolkata/khadya-bitan-garia,Khadya Bitan Kolkata,18997608,-,0,"1265, NSC Bose Road, Garia, Kolkata",South Indian,₹150 
https://www.zomato.com/kolkata/snax-co-1-new-alipore,Snax-Co Kolkata,18883018,3.3,10,"20/1, Sahapur Colony, New Alipore, Kolkata","Sandwich, Fast Food, Beverages",₹200 
https://www.zomato.com/kolkata/bawarchi-fast-food-centre-behala,Bawarchi Fast Food Centre Kolkata,22525,3.5,57,"85, Diamond Harbour Road, Silpara, Behala, Kolkata","Fast Food, Chinese",₹250 
https://www.zomato.com/kolkata/eat-treat-prince-anwar-shah-road,Eat & Treat Kolkata,19112737,3.5,0,"29/3, Sahidnagar, Prince Anwar Shah Road, Kolkata","North Indian, Chinese, Continental",₹300 
https://www.zomato.com/kolkata/lord-shivas-den-jadavpur,Lord Shiva's Den Kolkata,18498776,2.9,14,"46/1, Raja SC Mullik Road, Jadavpur, Kolkata","Cafe, Chinese, Mughlai",₹500 
https://www.zomato.com/kolkata/cake-and-bake-santoshpur,Cake and Bake Kolkata,18652047,3.3,27,"38 Purbachal, Main Road, Santoshpur, Kolkata",Bakery,₹450 
https://www.zomato.com/kolkata/gigaai-dum-dum,Gigaai Kolkata,18896851,3.3,15,"6, Modicanlain, Dum Dum, Kolkata","North Indian, South Indian",₹600 
https://www.zomato.com/kolkata/cfc-sealdah-area,CFC Kolkata,18561885,3.3,17,"296, APC Road, RajaBazzar, Sealdah Area, Kolkata",Fast Food,₹300 
https://www.zomato.com/kolkata/z-momo-lake-town,Z Momo Kolkata,18822067,2.8,9,"703, Block A, Lake Town, Kolkata","Tibetan, Momos",₹150 
https://www.zomato.com/kolkata/cafe-hide-out-salkia-howrah,Cafe Hide Out Howrah,18641748,3.3,17,"Da Food Cart, Aurobindo Mall, 28, Aurobindo Road, Salkia, Howrah",Fast Food,₹500 
https://www.zomato.com/kolkata/brojonath-grand-sons-shibpur-howrah,Brojonath Grand Sons Howrah,17990463,-,0,"128, G.T. Road North, Shibpur, Howrah","Street Food, Mishti",₹150 
https://www.zomato.com/kolkata/veg-cafe-bangur,Veg Cafe Kolkata,18800942,3.6,46,"22, Bangur Avenue, Block-C, Bangur, Kolkata",Fast Food,₹150 
https://www.zomato.com/kolkata/bhel-junction-sector-1-salt-lake,Bhel Junction Kolkata,24804,2.8,17,"Ground Floor, City Center 1, Sector 1, Salt Lake",Street Food,₹150 
https://www.zomato.com/kolkata/new-arsalan-biryani-house-kestopur,New Arsalan Biryani House Kolkata,23945,3.3,63,"BG 31, Tara Bhawan, Hanapara, Krishnapur, Kestopur, Kolkata","Biryani, North Indian",₹300 
https://www.zomato.com/kolkata/paris-bakery-sector-1-salt-lake,Paris Bakery Kolkata,18766201,3.2,6,"Near City Centre 1, Sector 1, Salt Lake","Bakery, Desserts, Fast Food",₹400 
https://www.zomato.com/kolkata/ramkrishna-sweets-barrackpore,Ramkrishna Sweets Kolkata,25172,3.6,91,"10, S.N. Banerjee Road, Barrackpore, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/just-baked-1-kasba,Just Baked Kolkata,18259463,3.2,35,"1842, Rajdanga Main Road, Kasba, Kolkata","Desserts, Fast Food, Beverages",₹250 
https://www.zomato.com/kolkata/burger-in-law-sector-1-salt-lake,Burger in Law Kolkata,18677746,4.4,626,"CF-211, Sector 1, Salt Lake, Kolkata","Burger, Fast Food",₹500 
https://www.zomato.com/kolkata/hind-tiffin-restaurant-bara-bazar,Hind Tiffin Restaurant Kolkata,23578,3.8,111,"5, Kali Krishna Tagore Sreet, Bara Bazar, Kolkata",South Indian,₹250 
https://www.zomato.com/kolkata/bhel-junction-nagerbazar,Bhel Junction Kolkata,18281712,3.3,16,"4th Floor, Food Stop, Food Court, Diamond Plaza Mall, 68, Nagerbazar, Kolkata",Street Food,₹150 
https://www.zomato.com/kolkata/asmars-kestopur,Asmars Kolkata,19138763,NEW,0,"BA 57, Prafulla Kanan, West Kestopur, Opposite Sbi Bank, Kestopur, Kolkata","North Indian, South Indian, Beverages",₹200 
https://www.zomato.com/kolkata/gigaai-1-bangur,Gigaai Kolkata,19002747,-,0,"Bagjola, Bangur Avenue, Chhatakal, Bangur, Kolkata","North Indian, South Indian",₹250 
https://www.zomato.com/kolkata/pa-pa-ya-park-street-area,Pa Pa Ya Kolkata,18650200,4.6,1547,"Level 11, Magma House, 24, Park Street Area, Kolkata","Asian, Chinese, Japanese, Thai","₹2,000"
https://www.zomato.com/kolkata/6-ballygunge-place-gup-shup-kasba,6 Ballygunge Place - Gup Shup Kolkata,18166908,3.9,209,"3rd Floor, Acropolis Mall, 1858/1, Rajdanga Main Road, Kasba, Kolkata",Bengali,₹350 
https://www.zomato.com/kolkata/love-desi-chinese-baranagar,Love Desi Chinese Kolkata,19130608,NEW,0,"140 B.T. Road, Block-C, Dunlop Supermarket, Baranagar, Kolkata",Chinese,₹400 
https://www.zomato.com/kolkata/punjabi-tadka-new-town,Punjabi Tadka Kolkata,19090822,NEW,0,"Shapoorji Pallonji, Action Area 3 Rajarhat, New Town Kolkata","Chinese, North Indian",₹400 
https://www.zomato.com/kolkata/tirupati-south-indian-restaurant-dobson-road-howrah,Tirupati South Indian Restaurant Howrah,18874515,3.2,10,,South Indian,₹100 
https://www.zomato.com/kolkata/whip-it-up-elgin,Whip It Up! Kolkata,18355418,3.2,11,"20, OC Ganguly Sarani, Near Forum Mall, Elgin, Kolkata","Bakery, Desserts",₹400 
https://www.zomato.com/kolkata/thaliwood-new-town,Thaliwood Kolkata,18943775,3.5,28,"CE/1/B/125, Street 190, Rajarhat, New Town, Kolkata",North Indian,₹400 
https://www.zomato.com/kolkata/flavour-the-taste-of-hunger-new-alipore,Flavour-The Taste Of Hunger Kolkata,19124241,NEW,0,"Plot 4, 21/6A, Sahapur Colony, New Alipore, Kolkata","Biryani, Fast Food",₹300 
https://www.zomato.com/kolkata/hoppipola-kankurgachi,Hoppipola Kolkata,18420396,4.1,1599,"164/1, 4th Floor, Mani Square Mall, Maniktala Main Road, E.M. By Pass, Kankurgachi, Kolkata","Continental, Mediterranean","₹1,500"
https://www.zomato.com/kolkata/flurys-3-new-alipore,Flurys Kolkata,18638412,3.7,73,"49 A, Block - C, New Alipore, Kolkata","Bakery, Desserts, Fast Food","₹1,350"
https://www.zomato.com/kolkata/my-kolkata-sinthi,My Kolkata Kolkata,18614757,3.4,164,"49 A, B.T. Road, Near Rabindra Bharati University, Sinthi, Kolkata","North Indian, Chinese, Biryani",₹400 
https://www.zomato.com/kolkata/middleton-inn-bar-and-restaurant-camac-street-area,Middleton Inn Bar And Restaurant Kolkata,18728214,3,10,"10, Middleton Street, Near Jeevandeep Building, Camac Street Area, Kolkata","North Indian, Chinese","₹1,000"
https://www.zomato.com/kolkata/o-alibaba-uttarpara,O Alibaba Kolkata,18535024,3.3,255,"58, New G.T Road, Uttarpara, Kolkata","Biryani, Chinese, Rolls",₹400 
https://www.zomato.com/kolkata/the-doughman-bhawanipur,The Doughman Kolkata,18924720,4.1,62,"24 A, Ray Street, Bhawanipur, Kolkata","Italian, Mexican, Desserts",₹250 
https://www.zomato.com/kolkata/biryanishk-by-the-biryani-company-kasba,Biryanishk By The Biryani Company Kolkata,18994939,-,0,"GE 159, Rajdanga, Main Road East Kasba, Kolkata","Biryani, North Indian",₹450 
https://www.zomato.com/kolkata/gharoa-sector-2-salt-lake,Gharoa Kolkata,18663064,-,0,"C-8/16, ED Block, Karunamoyee Housing Estate, Sector 2, Salt Lake, Kolkata",Bengali,₹250 
https://www.zomato.com/kolkata/penguin-ice-cream-parlour-serampore,Penguin Ice Cream Parlour Kolkata,19026393,3.6,18,"180, Manasi Bazar, Netaji Subhash Road, Near Serampore Autostand, Serampore, Kolkata",Ice Cream,₹100 
https://www.zomato.com/kolkata/maharaj-dhava-golf-green,Maharaj Dhava Kolkata,18973294,-,0,"5/14, P.G.M, Saha Road, Near South City Mall, Lord More, Golf Green, Kolkata","North Indian, Chinese, Bengali",₹300 
https://www.zomato.com/kolkata/babua-raj-lake-market-area,Babua Raj Kolkata,18614490,3,4,"106A, Rash Behari Avenue, Lake Market, Lake Market Area, Kolkata","Fast Food, Chinese",₹250 
https://www.zomato.com/kolkata/arsalan-park-street-area,Arsalan Kolkata,20795,3.9,1386,"119A, Muzaffar Ahmed Street (Ripon Street), Mirza Ghalib Street Crossing, Park Street Area, Kolkata","Mughlai, North Indian, Kebab, Rolls, Biryani","₹1,000"
https://www.zomato.com/kolkata/china-green-baguihati,China Green Kolkata,21302,2.6,137,"CA5, Baguiati Bazar, V.I.P. Road, Baguihati, Kolkata","Chinese, North Indian",₹600 
https://www.zomato.com/kolkata/metro-corner-tollygunge,Metro Corner Kolkata,19071808,-,0,"Near Metro Station, Tollygunge, Kolkata","Biryani, Chinese",₹200 
https://www.zomato.com/kolkata/the-bad-cafe-konnagar,The Bad Cafe Kolkata,18975404,-,0,"157/A/1/1 Indira Gandhi Road, 2nd Floor, Destination Mall, Hooghly, Konnagar, Kolkata","North Indian, South Indian, Fast Food",₹300 
https://www.zomato.com/kolkata/sweet-brew-cafe-sector-3-salt-lake,Sweet Brew Cafe Kolkata,18896714,3.4,24,"HB 286, HB Block, Near Carnival Cinema, Sector 3, Salt Lake, Kolkata","Cafe, North Indian, Italian, Chinese",₹400 
https://www.zomato.com/kolkata/vanilla-bean-prince-anwar-shah-road,Vanilla Bean Kolkata,18724757,3.6,39,"62/61 Haripada Dutta Lane, Near Dhaka Kali Bari, Prince Anwar Shah Road, Kolkata","Bakery, Desserts",₹200 
https://www.zomato.com/kolkata/vip-sweets-1-lake-town,VIP Sweets Kolkata,24620,2.8,11,"207, Canal Street, Sribhumi, Lake Town, Kolkata",Mishti,₹200 
https://www.zomato.com/kolkata/dacres-corner-esplanade,Dacres Corner Kolkata,22512,3.3,11,"16/1H, Dacres Lane, Esplanade, Kolkata","Fast Food, North Indian, Bengali",₹250 
https://www.zomato.com/kolkata/indian-sweets-dalhousie-bbd-bagh,Indian Sweets Kolkata,18281725,-,0,"16, Indian Exchange Place, Opposite Writers Building, Dalhousie BBD Bagh, Kolkata","South Indian, Beverages, Mishti",₹150 
https://www.zomato.com/kolkata/south-indian-food-corner-new-town,South Indian Food Corner Kolkata,19117860,NEW,0,"Thakdari Road, Action Area 1, New Town, Kolkata","South Indian, Chinese, North Indian",₹200 
https://www.zomato.com/kolkata/pampa-fast-food-centre-kalyani,Pampa Fast Food centre Kolkata,19115999,NEW,0,"A-11, Near Vidyasagar Udyan, Kalyani Nadia, Kolkata","Chinese, Street Food",₹150 
https://www.zomato.com/kolkata/paris-bakery-2-baguihati,Paris Bakery Kolkata,18683117,3.3,22,"Joramandir Shastry Bagan, V.I.P Road, Deshbandhu Nagar, Baguiati, Kolkata",Bakery,₹500 
https://www.zomato.com/kolkata/arun-tea-stall-1-chowringhee,Arun Tea Stall Kolkata,25764,3.5,24,"Ground Floor, Metro Plaza Shopping Centre, Ho Chi Minh Sarani, Chowringhee, Kolkata",Street Food,₹250 
https://www.zomato.com/kolkata/amantran-uttarpara,Amantran Kolkata,19042263,-,0,"82, R.P.M. Road, Hooghly, Uttarpara, Kolkata","Fast Food, North Indian, Chinese, Bengali",₹200 
https://www.zomato.com/kolkata/house-of-commons-ballygunge,House Of Commons Kolkata,18748558,3.5,50,"22C/1, Broad Street, Ballygunge, Kolkata","Cafe, Chinese, Fast Food",₹600 
https://www.zomato.com/kolkata/hard-rock-cafe-park-street-area,Hard Rock Cafe Kolkata,18617771,4.5,2467,"57, Park Mansion, Park Street, Near Reliance Digital, Park Street Area, Kolkata","Mexican, American","₹2,500"
https://www.zomato.com/kolkata/rockeat-restaurant-barasat,Rockeat Restaurant Kolkata,18657301,3.7,288,"Near Gate 4, Basunagar, Madhyamgram, Barasat, Kolkata","North Indian, Mughlai, Chinese",₹350 
https://www.zomato.com/kolkata/subham-kalyani,Subham Kolkata,19075805,NEW,0,"B-09/1, B-9, Nadia, Kalyani, Kolkata","North Indian, Chinese, South Indian",₹400 
https://www.zomato.com/kolkata/waffle-wallah-park-street-area,Waffle Wallah Kolkata,18589513,4.1,883,"18 G, Stephen Court, Park Street Area, Kolkata",Desserts,₹300 
https://www.zomato.com/kolkata/dubbawala-naktala,Dubbawala Kolkata,18974338,2.7,27,"1035, South Roy Nagar Road, Opposite Bansdroni Natun Baazar, Naktala, Kolkata","Bengali, Seafood",₹500 
https://www.zomato.com/kolkata/new-noodle-king-park-circus-area,New Noodle King Kolkata,18886285,4.1,65,"28/H/23, Sir Sayed Ahmed Road, Near Alisa Asiana Hall, Poddopukur Moidan, Park Circus Area, Kolkata",Chinese,₹450 
https://www.zomato.com/kolkata/benjamin-bangalee-behala,Benjamin Bangalee Kolkata,18420484,3.8,408,"P/122 James Long Sarani, Behala, Kolkata","Bengali, Chinese, Seafood, Continental, Momos",₹600 
https://www.zomato.com/kolkata/taj-biryani-2-entally,Taj Biryani Kolkata,18965888,3.1,9,"114, Lenin Sarani Near, Maulali Crossing, Near CSE Office, Entally, Kolkata",Biryani,₹200 
https://www.zomato.com/kolkata/chipmunks-sector-3-salt-lake,ChipMunks Kolkata,18635274,3.1,6,"HB 324/6, Sector 3, Salt Lake",Bakery,₹200 
https://www.zomato.com/kolkata/biriyani-parlour-behala,Biriyani Parlour Kolkata,18722235,3,8,"57A, James Long Sarani, Chamrapatti, Behala, Kolkata",Biryani,₹200 
https://www.zomato.com/kolkata/new-darjeeling-fast-food-new-town,New Darjeeling Fast Food Kolkata,18668993,3.4,96,"Gate 1, Unitech, New Town, Rajarhat, Kolkata","Tibetan, Chinese, Momos",₹200 
https://www.zomato.com/kolkata/capcico-kalikapur,Capcico Kolkata,18888329,3.1,4,"18/3 545 Purbapalli Kalikapur, Kolkata","North Indian, Chinese",₹200 
https://www.zomato.com/kolkata/park-restsurant-khardah,Park Restsurant Kolkata,18626087,3.3,37,"991, Jogipara, Kalyan Nagar, Rahara, Khardah, Kolkata","Chinese, North Indian",₹400 
https://www.zomato.com/kolkata/palate-restaurant-kalyani,Palate Restaurant Kolkata,19080774,NEW,0,"B-9/277, Central Park, Nadia, Kalyani, Kolkata","North Indian, Chinese, Seafood",₹750 
https://www.zomato.com/kolkata/mr-mozza-park-street-area,Mr. Mozza Kolkata,18641222,3.4,68,"24, Magma House Complex, Park Street Area, Kolkata","Pizza, Italian",₹600 
https://www.zomato.com/kolkata/gfc-real-fried-chicken-new-town,GFC Real Fried Chicken Kolkata,19005737,NEW,0,"DF Block New Town, Kolkata",Fast Food,₹200 
https://www.zomato.com/kolkata/cakewalk-sector-3-salt-lake,CakeWalk Kolkata,22867,-,0,"FD 344, Near Tank No. 11, Sector 3, Salt Lake",Bakery,₹500 
https://www.zomato.com/kolkata/panache-new-town,Panache Kolkata,19127652,NEW,0,"Shop 25, Block B, Downtown Mall, Uniworld City, Action Area 3, New Town, Kolkata",Ice Cream,₹200 
https://www.zomato.com/kolkata/sri-darshani-shobha-bazar,Sri Darshani Kolkata,23473,3.3,14,"26, Aurobindo Sarani, Shobha Bazar, Kolkata",Street Food,₹150 
https://www.zomato.com/kolkata/arsalan-bangur,Arsalan Kolkata,18166923,3.9,1646,"123, Jessore Road, Near Shelly Cinema Hall, Bangur, Kolkata","Mughlai, North Indian, Kebab, Rolls, Biryani","₹1,000"
https://www.zomato.com/kolkata/time-pass-fast-food-centre-hatibagan,Time Pass Fast Food Centre Kolkata,18325243,3.6,207,"67, Sisir Bhaduri Sarani, Near Hedua Park, Hatibagan, Kolkata","Fast Food, Chinese",₹200 
https://www.zomato.com/kolkata/samrat-kitchen-girish-park,Samrat Kitchen Kolkata,18609413,3.7,83,"5B, Saha Lane, Singhi Bagan, Jorasanko, Girish Park, Kolkata",North Indian,₹300 
https://www.zomato.com/kolkata/green-chillyz-hazra,Green Chillyz Kolkata,18899741,3.3,21,"Arya Regency, 1 Andul Raj Road, Opposite Basushree Cinema Hall Theatre Road, Hazra, Kolkata","North Indian, Mughlai, Chinese",₹700 
https://www.zomato.com/kolkata/ritz-park-circus-area,Ritz Kolkata,18632897,-,0,"112/B, Ananda Palit Road, Park Circus Area, Kolkata","Bakery, Desserts",₹400 
https://www.zomato.com/kolkata/kamdhenus-jadavpur,Kamdhenu's Kolkata,22091,4,222,"43B, Baghajatin More, Raja S.C. Mullick Road, Jadavpur, Kolkata",Mishti,₹150 
https://www.zomato.com/kolkata/hygienic-food-cabin-maniktala,Hygienic Food Cabin Kolkata,25241,-,0,"182, Vivekananda Road, Near Manicktalla Bazar, Maniktala, Kolkata",North Indian,₹200 
https://www.zomato.com/kolkata/wow-fried-chicken-dum-dum,Wow Fried Chicken Kolkata,18917667,3.6,24,"75/1, Subhash Nagar, 1st By Lane, Opposite Telephone Exchange, Dum Dum, Kolkata",Fast Food,₹200 
https://www.zomato.com/kolkata/kohinoor-biryani-house-baranagar,Kohinoor Biryani House Kolkata,18738878,2.7,209,"297, Ashokegarh(P.W.D Road), Near ICICI BANK (Dunlop Branch), Baranagar, Kolkata",Biryani,₹500 
https://www.zomato.com/kolkata/act-ii-new-town,ACT II Kolkata,18617486,2.9,4,"Ground Floor, Axis Mall, Near Shawarma City, New Town, Kolkata","Cafe, Sandwich, Beverages",₹300 
https://www.zomato.com/kolkata/millies-ballygunge,Millie's Kolkata,19033922,4.7,74,"33, Lower Basement, B2 Level, Quest Mall, Syed Amir Ali Ave, Park Circus, Beck Bagan Row, Ballygunge, Kolkata","Bakery, Desserts",₹500 
